ReleaseDate,StateAbbreviation,None,D0,D1,D2,D3,D4,ValidStart,ValidEnd,StatisticFormatID
20121120,NE,0,100,100,99.69,96.16,77.47,11/20/12,11/26/12,1
20121113,NE,0,100,100,99.69,96.16,77.45,11/13/12,11/19/12,1
20121106,NE,0,100,100,100,95.74,77.58,11/6/12,11/12/12,1
20121030,NE,0,100,100,100,95.31,77.58,10/30/12,11/5/12,1
20121023,NE,0,100,100,100,95.31,77.58,10/23/12,10/29/12,1
20121016,NE,0,100,100,100,95.31,77.58,10/16/12,10/22/12,1
20121009,NE,0,100,100,100,97.94,77.58,10/9/12,10/15/12,1
20121002,NE,0,100,100,100,97.94,77.61,10/2/12,10/8/12,1
20120925,NE,0,100,100,100,97.94,73.25,9/25/12,10/1/12,1
20120918,NE,0,100,100,100,97.94,70.94,9/18/12,9/24/12,1
20120911,NE,0,100,100,100,97.94,70.94,9/11/12,9/17/12,1
20120904,NE,0,100,100,100,97.94,70.58,9/4/12,9/10/12,1
20120828,NE,0,100,100,100,97.21,23.33,8/28/12,9/3/12,1
20170829,NM,100,0,0,0,0,0,8/29/17,9/4/17,1
20170822,NM,100,0,0,0,0,0,8/22/17,8/28/17,1
20170815,NM,98.66,1.34,0,0,0,0,8/15/17,8/21/17,1
20170808,NM,98.66,1.34,0,0,0,0,8/8/17,8/14/17,1
20170801,NM,95,5,0,0,0,0,8/1/17,8/7/17,1
20170725,NM,66.49,33.51,1.34,0,0,0,7/25/17,7/31/17,1
20170718,NM,72.95,27.05,6.56,0,0,0,7/18/17,7/24/17,1
20170711,NM,76.69,23.31,6.56,0,0,0,7/11/17,7/17/17,1
20170704,NM,76.51,23.49,6.56,0,0,0,7/4/17,7/10/17,1
20170627,NM,76.51,23.49,6.56,0,0,0,6/27/17,7/3/17,1
20170620,NM,75.26,24.74,6.56,0,0,0,6/20/17,6/26/17,1
20170613,NM,78.55,21.45,6.56,0,0,0,6/13/17,6/19/17,1
20170606,NM,77.32,22.68,6.56,0,0,0,6/6/17,6/12/17,1
20170530,NM,73.18,26.82,6.56,0,0,0,5/30/17,6/5/17,1
20170523,NM,76.3,23.7,6.56,0,0,0,5/23/17,5/29/17,1
20170516,NM,81.27,18.73,6.56,0,0,0,5/16/17,5/22/17,1
20170509,NM,81.51,18.49,6.56,0,0,0,5/9/17,5/15/17,1
20170502,NM,81.51,18.49,0,0,0,0,5/2/17,5/8/17,1
20170425,NM,58.57,41.43,0,0,0,0,4/25/17,5/1/17,1
20170418,NM,54.33,45.67,0,0,0,0,4/18/17,4/24/17,1
20170411,NM,50.57,49.43,2.29,0,0,0,4/11/17,4/17/17,1
20170404,NM,50.58,49.42,2.52,0,0,0,4/4/17,4/10/17,1
20170328,NM,45.04,54.96,6.72,0,0,0,3/28/17,4/3/17,1
20170321,NM,44.41,55.59,6.72,0,0,0,3/21/17,3/27/17,1
20170314,NM,76.02,23.98,3.24,0,0,0,3/14/17,3/20/17,1
20170307,NM,78.52,21.48,2.58,0,0,0,3/7/17,3/13/17,1
20170228,NM,77,23,2.49,0,0,0,2/28/17,3/6/17,1
20170221,NM,86.71,13.29,2.49,0,0,0,2/21/17,2/27/17,1
20170214,NM,87.89,12.11,2.49,0,0,0,2/14/17,2/20/17,1
20170207,NM,87.89,12.11,2.49,0,0,0,2/7/17,2/13/17,1
20170131,NM,88.05,11.95,2.49,0,0,0,1/31/17,2/6/17,1
20170124,NM,88.03,11.97,2.49,0,0,0,1/24/17,1/30/17,1
20170117,NM,66.79,33.21,4.28,0,0,0,1/17/17,1/23/17,1
20170110,NM,66.66,33.34,4.28,0,0,0,1/10/17,1/16/17,1
20170103,NM,66.2,33.8,4.28,0,0,0,1/3/17,1/9/17,1
20161227,NM,65.55,34.45,4.28,0,0,0,12/27/16,1/2/17,1
20161220,NM,46.05,53.95,4.99,0,0,0,12/20/16,12/26/16,1
20161213,NM,46.14,53.86,4.99,0,0,0,12/13/16,12/19/16,1
20161206,NM,46.23,53.77,4.99,0,0,0,12/6/16,12/12/16,1
20161129,NM,46.23,53.77,4.92,0,0,0,11/29/16,12/5/16,1
20161122,NM,39.54,60.46,4.92,0,0,0,11/22/16,11/28/16,1
20161115,NM,39.54,60.46,4.92,0,0,0,11/15/16,11/21/16,1
20161108,NM,39.54,60.46,4.92,0,0,0,11/8/16,11/14/16,1
20161101,NM,36.7,63.3,4.97,0,0,0,11/1/16,11/7/16,1
20161025,NM,45.87,54.13,3.89,0,0,0,10/25/16,10/31/16,1
20161018,NM,45.87,54.13,3.85,0,0,0,10/18/16,10/24/16,1
20161011,NM,55.33,44.67,3.85,0,0,0,10/11/16,10/17/16,1
20161004,NM,55.33,44.67,3.85,0,0,0,10/4/16,10/10/16,1
20160927,NM,53.33,46.67,3.85,0,0,0,9/27/16,10/3/16,1
20160920,NM,53.33,46.67,3.85,0,0,0,9/20/16,9/26/16,1
20160913,NM,53.33,46.67,3.85,0,0,0,9/13/16,9/19/16,1
20160906,NM,16.43,83.57,16.78,0,0,0,9/6/16,9/12/16,1
20160830,NM,14.34,85.66,23.53,0,0,0,8/30/16,9/5/16,1
20160823,NM,12.91,87.09,26.61,1.14,0,0,8/23/16,8/29/16,1
20160816,NM,12.32,87.68,24.3,0,0,0,8/16/16,8/22/16,1
20160809,NM,4.96,95.04,27,0,0,0,8/9/16,8/15/16,1
20160802,NM,4.88,95.12,27,0,0,0,8/2/16,8/8/16,1
20160726,NM,4,96,21.46,0,0,0,7/26/16,8/1/16,1
20160719,NM,23.13,76.87,15.62,0,0,0,7/19/16,7/25/16,1
20160712,NM,23.15,76.85,15.62,0,0,0,7/12/16,7/18/16,1
20160705,NM,22.64,77.36,15.62,0,0,0,7/5/16,7/11/16,1
20160628,NM,22.64,77.36,15.62,0,0,0,6/28/16,7/4/16,1
20160621,NM,22.64,77.36,15.62,0,0,0,6/21/16,6/27/16,1
20160614,NM,22.64,77.36,15.62,0,0,0,6/14/16,6/20/16,1
20160607,NM,22.64,77.36,35.37,0,0,0,6/7/16,6/13/16,1
20160531,NM,17.94,82.06,36.77,0,0,0,5/31/16,6/6/16,1
20160524,NM,16.18,83.82,36.77,0,0,0,5/24/16,5/30/16,1
20160517,NM,16.56,83.44,39.75,0,0,0,5/17/16,5/23/16,1
20160510,NM,16.16,83.84,39.75,0,0,0,5/10/16,5/16/16,1
20160503,NM,8.97,91.03,42.07,0,0,0,5/3/16,5/9/16,1
20160426,NM,3.36,96.64,43.56,0,0,0,4/26/16,5/2/16,1
20160419,NM,3.11,96.89,43.55,0,0,0,4/19/16,4/25/16,1
20160412,NM,3.14,96.86,44.21,0.26,0,0,4/12/16,4/18/16,1
20160405,NM,3.15,96.85,43.2,0,0,0,4/5/16,4/11/16,1
20160329,NM,0.36,99.64,22.34,0,0,0,3/29/16,4/4/16,1
20160322,NM,4.86,95.14,18.57,0,0,0,3/22/16,3/28/16,1
20160315,NM,57.05,42.95,5.54,0,0,0,3/15/16,3/21/16,1
20160308,NM,65.94,34.06,0,0,0,0,3/8/16,3/14/16,1
20160301,NM,67.54,32.46,0,0,0,0,3/1/16,3/7/16,1
20160223,NM,74.47,25.53,0,0,0,0,2/23/16,2/29/16,1
20160216,NM,90.73,9.27,0,0,0,0,2/16/16,2/22/16,1
20160209,NM,90.73,9.27,0,0,0,0,2/9/16,2/15/16,1
20160202,NM,90.73,9.27,0,0,0,0,2/2/16,2/8/16,1
20160126,NM,90.76,9.24,0,0,0,0,1/26/16,2/1/16,1
20160119,NM,90.76,9.24,0,0,0,0,1/19/16,1/25/16,1
20160112,NM,90.76,9.24,0,0,0,0,1/12/16,1/18/16,1
20160105,NM,83.64,16.36,0,0,0,0,1/5/16,1/11/16,1
20151229,NM,73.76,26.24,0,0,0,0,12/29/15,1/4/16,1
20151222,NM,73.76,26.24,0,0,0,0,12/22/15,12/28/15,1
20151215,NM,73.76,26.24,0,0,0,0,12/15/15,12/21/15,1
20151208,NM,73.76,26.24,0,0,0,0,12/8/15,12/14/15,1
20151201,NM,73.76,26.24,0,0,0,0,12/1/15,12/7/15,1
20151124,NM,73.76,26.24,3.2,0,0,0,11/24/15,11/30/15,1
20151117,NM,73.76,26.24,3.2,0,0,0,11/17/15,11/23/15,1
20151110,NM,73.76,26.24,6.21,0,0,0,11/10/15,11/16/15,1
20151103,NM,73.76,26.24,6.21,0,0,0,11/3/15,11/9/15,1
20151027,NM,73.76,26.24,7.87,0,0,0,10/27/15,11/2/15,1
20151020,NM,58.96,41.04,7.94,0,0,0,10/20/15,10/26/15,1
20151013,NM,59.03,40.97,7.94,0,0,0,10/13/15,10/19/15,1
20151006,NM,57.88,42.12,7.94,0,0,0,10/6/15,10/12/15,1
20150929,NM,56.7,43.3,7.94,0,0,0,9/29/15,10/5/15,1
20150922,NM,48.38,51.62,9.85,0,0,0,9/22/15,9/28/15,1
20150915,NM,49.44,50.56,13.04,0,0,0,9/15/15,9/21/15,1
20150908,NM,49.44,50.56,13.08,0,0,0,9/8/15,9/14/15,1
20150901,NM,49.44,50.56,13.08,0,0,0,9/1/15,9/7/15,1
20150825,NM,49.44,50.56,13.08,0,0,0,8/25/15,8/31/15,1
20150818,NM,49.44,50.56,13.08,0,0,0,8/18/15,8/24/15,1
20150811,NM,49.44,50.56,19.35,0.27,0,0,8/11/15,8/17/15,1
20150804,NM,49.44,50.56,19.35,0.27,0,0,8/4/15,8/10/15,1
20150728,NM,49.44,50.56,19.35,0.27,0,0,7/28/15,8/3/15,1
20150721,NM,49.44,50.56,21.09,0.27,0,0,7/21/15,7/27/15,1
20150714,NM,49.44,50.56,21.09,4.12,0,0,7/14/15,7/20/15,1
20150707,NM,49.21,50.79,21.51,4.12,0,0,7/7/15,7/13/15,1
20150630,NM,49.21,50.79,21.51,4.12,0,0,6/30/15,7/6/15,1
20150623,NM,49.21,50.79,21.51,4.12,0,0,6/23/15,6/29/15,1
20150616,NM,49.21,50.79,33.65,6.62,0,0,6/16/15,6/22/15,1
20150609,NM,47.71,52.29,35.14,11.6,0,0,6/9/15,6/15/15,1
20150602,NM,47.71,52.29,36.22,11.95,0,0,6/2/15,6/8/15,1
20150526,NM,47.69,52.31,36.22,11.95,0,0,5/26/15,6/1/15,1
20150519,NM,31.16,68.84,36.65,12.54,0,0,5/19/15,5/25/15,1
20150512,NM,26.19,73.81,55.27,14.58,0,0,5/12/15,5/18/15,1
20150505,NM,25.86,74.14,55.29,14.62,0,0,5/5/15,5/11/15,1
20150428,NM,25.21,74.79,55.64,17.97,0,0,4/28/15,5/4/15,1
20150421,NM,19.35,80.65,58.31,18.76,0,0,4/21/15,4/27/15,1
20150414,NM,19.39,80.61,62.11,18.75,0,0,4/14/15,4/20/15,1
20150407,NM,19.45,80.55,62.11,18.75,0,0,4/7/15,4/13/15,1
20150331,NM,19.45,80.55,62.11,18.75,0,0,3/31/15,4/6/15,1
20150324,NM,19.45,80.55,62.11,18.16,0,0,3/24/15,3/30/15,1
20150317,NM,12.81,87.19,72.76,19.94,0,0,3/17/15,3/23/15,1
20150310,NM,12.81,87.19,67.62,19.94,0,0,3/10/15,3/16/15,1
20150303,NM,12.81,87.19,67.59,19.68,0,0,3/3/15,3/9/15,1
20150224,NM,13.84,86.16,67.61,25.98,3.7,0,2/24/15,3/2/15,1
20150217,NM,13.84,86.16,67.61,25.98,3.7,0,2/17/15,2/23/15,1
20150210,NM,14.13,85.87,61.54,25.98,3.7,0,2/10/15,2/16/15,1
20150203,NM,14.13,85.87,61.54,26.01,3.7,0,2/3/15,2/9/15,1
20150127,NM,12.01,87.99,64.71,29.29,3.7,0,1/27/15,2/2/15,1
20150120,NM,12.01,87.99,64.71,29.29,3.7,0,1/20/15,1/26/15,1
20150113,NM,12.01,87.99,64.59,29.1,3.7,0,1/13/15,1/19/15,1
20150106,NM,12.01,87.99,64.59,29.1,3.7,0,1/6/15,1/12/15,1
20141230,NM,12.01,87.99,65.38,29.1,3.7,0,12/30/14,1/5/15,1
20141223,NM,12.01,87.99,65.38,29.1,3.7,0,12/23/14,12/29/14,1
20141216,NM,12.01,87.99,65.38,29.1,3.7,0,12/16/14,12/22/14,1
20141209,NM,12.01,87.99,64.92,29.1,3.7,0,12/9/14,12/15/14,1
20141202,NM,12.01,87.99,64.92,29.1,3.7,0,12/2/14,12/8/14,1
20141125,NM,17.19,82.81,62.53,27.8,1.53,0,11/25/14,12/1/14,1
20141118,NM,17.21,82.79,62.53,27.8,1.53,0,11/18/14,11/24/14,1
20141111,NM,17.21,82.79,62.53,27.8,1.53,0,11/11/14,11/17/14,1
20141104,NM,17.28,82.72,62.64,27.8,1.53,0,11/4/14,11/10/14,1
20141028,NM,16.72,83.28,62.64,27.8,1.53,0,10/28/14,11/3/14,1
20141021,NM,16.7,83.3,62.64,27.8,1.53,0,10/21/14,10/27/14,1
20141014,NM,16.7,83.3,62.64,30.04,8.08,0,10/14/14,10/20/14,1
20141007,NM,16.7,83.3,62.64,30.04,8.08,0,10/7/14,10/13/14,1
20140930,NM,16.7,83.3,62.57,30.04,8.08,0,9/30/14,10/6/14,1
20140923,NM,16.22,83.78,62.62,30.04,8.39,0,9/23/14,9/29/14,1
20140916,NM,3.03,96.97,68.89,39.14,6.97,0,9/16/14,9/22/14,1
20140909,NM,2.63,97.37,69.85,39.85,6.97,0,9/9/14,9/15/14,1
20140902,NM,2.63,97.37,70.28,40.2,7.39,0,9/2/14,9/8/14,1
20140826,NM,2.63,97.37,70.28,40.2,7.39,0,8/26/14,9/1/14,1
20140819,NM,2.63,97.37,66.38,40.2,7.39,0,8/19/14,8/25/14,1
20140812,NM,1.97,98.03,70.9,40.98,7.39,0,8/12/14,8/18/14,1
20140805,NM,0,100,81.78,43.03,8.61,0,8/5/14,8/11/14,1
20140729,NM,0,100,95.63,54.47,18.26,0,7/29/14,8/4/14,1
20140722,NM,0,100,96.38,77.61,34.1,0.39,7/22/14,7/28/14,1
20140715,NM,0,100,96.48,77.63,40.46,0.42,7/15/14,7/21/14,1
20140708,NM,0,100,96.16,86.01,42.29,0.42,7/8/14,7/14/14,1
20140701,NM,0,100,96.07,86.28,39.77,0.42,7/1/14,7/7/14,1
20140624,NM,0,100,96.09,84.56,29.24,0.42,6/24/14,6/30/14,1
20140617,NM,0,100,96.09,84.56,29.24,0.42,6/17/14,6/23/14,1
20140610,NM,0,100,95.57,84.54,29.24,0.42,6/10/14,6/16/14,1
20140603,NM,0,100,95.58,84.65,35.57,0.69,6/3/14,6/9/14,1
20140527,NM,0.09,99.91,95.58,84.5,35.64,0.69,5/27/14,6/2/14,1
20140520,NM,0.09,99.91,97.58,87.5,37.23,5.6,5/20/14,5/26/14,1
20140513,NM,0.09,99.91,97.58,86.22,33.29,4.47,5/13/14,5/19/14,1
20140506,NM,0.09,99.91,97.47,86.19,33.28,4.47,5/6/14,5/12/14,1
20140429,NM,0.05,99.95,97.47,86.09,33.28,4.18,4/29/14,5/5/14,1
20140422,NM,0.05,99.95,97.47,79.77,24.86,3.66,4/22/14,4/28/14,1
20140415,NM,0.5,99.5,97.47,79.77,24.86,0.22,4/15/14,4/21/14,1
20140408,NM,0.49,99.51,97.49,68.38,24.62,0,4/8/14,4/14/14,1
20140401,NM,0.49,99.51,97.49,65.12,24.62,0,4/1/14,4/7/14,1
20140325,NM,0.49,99.51,97.49,65.09,24.56,0,3/25/14,3/31/14,1
20140318,NM,0.49,99.51,95.6,64.87,23.44,0,3/18/14,3/24/14,1
20140311,NM,0.49,99.51,95.6,64.86,23.27,0,3/11/14,3/17/14,1
20140304,NM,0.41,99.59,96.5,66.65,23.27,0,3/4/14,3/10/14,1
20140225,NM,0.41,99.59,96.25,64.06,14.83,0,2/25/14,3/3/14,1
20140218,NM,0.41,99.59,96.09,57.32,14.83,0,2/18/14,2/24/14,1
20140211,NM,0.41,99.59,96.09,48.44,12.93,0,2/11/14,2/17/14,1
20140204,NM,0.41,99.59,96.09,48.44,12.93,0,2/4/14,2/10/14,1
20140128,NM,0.39,99.61,96.11,48.34,12.93,0,1/28/14,2/3/14,1
20140121,NM,0.39,99.61,79.94,33.13,3.97,0,1/21/14,1/27/14,1
20140114,NM,0.39,99.61,79.94,33.13,3.97,0,1/14/14,1/20/14,1
20140107,NM,0.39,99.61,79.58,32.68,3.96,0,1/7/14,1/13/14,1
20131231,NM,0.39,99.61,75.21,32.68,3.96,0,12/31/13,1/6/14,1
20131224,NM,0.39,99.61,75.21,32.68,3.96,0,12/24/13,12/30/13,1
20131217,NM,0.08,99.92,76.91,36.33,3.96,0,12/17/13,12/23/13,1
20131210,NM,0.08,99.92,76.91,36.3,3.96,0,12/10/13,12/16/13,1
20131203,NM,0.08,99.92,76.91,36.3,3.96,0,12/3/13,12/9/13,1
20131126,NM,0.08,99.92,76.91,36.3,3.96,0,11/26/13,12/2/13,1
20131119,NM,0.08,99.92,79.1,37.86,3.96,0,11/19/13,11/25/13,1
20131112,NM,1.65,98.35,73.95,37.81,3.39,0,11/12/13,11/18/13,1
20131105,NM,1.65,98.35,73.96,37.73,3.39,0,11/5/13,11/11/13,1
20131029,NM,1.75,98.25,73.96,37.69,3.39,0,10/29/13,11/4/13,1
20131022,NM,1.75,98.25,73.96,37.69,3.39,0,10/22/13,10/28/13,1
20131015,NM,1.84,98.16,74.58,37.69,3.39,0,10/15/13,10/21/13,1
20131008,NM,1.67,98.33,74.92,37.81,3.39,0,10/8/13,10/14/13,1
20131001,NM,1.66,98.34,74.92,37.81,3.39,0,10/1/13,10/7/13,1
20130924,NM,1.66,98.34,74.92,37.71,3.39,0,9/24/13,9/30/13,1
20130917,NM,1.64,98.36,74.94,45.75,6.44,0,9/17/13,9/23/13,1
20130910,NM,0.37,99.63,96.96,77.61,45.88,8.55,9/10/13,9/16/13,1
20130903,NM,0.37,99.63,96.96,77.62,45,8.55,9/3/13,9/9/13,1
20130827,NM,0.14,99.86,97.74,91.83,48.88,9.95,8/27/13,9/2/13,1
20130820,NM,0.14,99.86,97.74,91.85,48.88,9.95,8/20/13,8/26/13,1
20130813,NM,0.14,99.86,97.77,93.4,66.46,19.8,8/13/13,8/19/13,1
20130806,NM,0.14,99.86,98.65,93.61,68.84,20.6,8/6/13,8/12/13,1
20130730,NM,0.14,99.86,98.49,95.5,73.55,24.84,7/30/13,8/5/13,1
20130723,NM,0,100,100,97.29,80.07,35.14,7/23/13,7/29/13,1
20130716,NM,0,100,100,98.92,86.07,37.98,7/16/13,7/22/13,1
20130709,NM,0,100,100,98.92,90.91,42.43,7/9/13,7/15/13,1
20130702,NM,0,100,100,98.92,92.58,42.77,7/2/13,7/8/13,1
20130625,NM,0,100,100,98.79,93.46,44.79,6/25/13,7/1/13,1
20130618,NM,0,100,100,98.49,90.18,44.13,6/18/13,6/24/13,1
20130611,NM,0,100,100,98.72,82.1,44.7,6/11/13,6/17/13,1
20130604,NM,0,100,100,98.69,82.1,44.77,6/4/13,6/10/13,1
20130528,NM,0,100,100,98.17,81.79,44.87,5/28/13,6/3/13,1
20130521,NM,0,100,100,98.17,81.79,44.87,5/21/13,5/27/13,1
20130514,NM,0,100,99.04,97.63,81.68,44.14,5/14/13,5/20/13,1
20130507,NM,0,100,99.04,97.75,81.82,39.89,5/7/13,5/13/13,1
20130430,NM,0,100,99.04,97.75,81.82,24.89,4/30/13,5/6/13,1
20130423,NM,0,100,98.8,97.34,77.21,4.36,4/23/13,4/29/13,1
20130416,NM,0,100,98.68,93.95,58.73,4.36,4/16/13,4/22/13,1
20130409,NM,0,100,98.68,93.3,58.73,4.36,4/9/13,4/15/13,1
20130402,NM,0.23,99.77,98.49,89.85,49.97,4.36,4/2/13,4/8/13,1
20130326,NM,0.23,99.77,98.47,89.85,49.97,4.36,3/26/13,4/1/13,1
20130319,NM,0.23,99.77,98.47,89.85,49.95,4.25,3/19/13,3/25/13,1
20130312,NM,0.21,99.79,98.49,89.85,49.93,4.25,3/12/13,3/18/13,1
20130305,NM,0.21,99.79,98.5,89.85,49.88,4.25,3/5/13,3/11/13,1
20130226,NM,0.2,99.8,98.46,89.78,49.88,4.39,2/26/13,3/4/13,1
20130219,NM,0.2,99.8,98.45,89.85,49.59,1.22,2/19/13,2/25/13,1
20130212,NM,0.2,99.8,98.45,89.85,25.36,0.97,2/12/13,2/18/13,1
20130205,NM,0.2,99.8,98.45,92.6,25.36,0.97,2/5/13,2/11/13,1
20130129,NM,0.2,99.8,98.45,92.6,25.33,0.97,1/29/13,2/4/13,1
20130122,NM,0,100,98.45,92.97,31.76,0.97,1/22/13,1/28/13,1
20130115,NM,0,100,98.45,92.97,31.76,0.97,1/15/13,1/21/13,1
20130108,NM,0,100,98.81,94.05,31.76,0.97,1/8/13,1/14/13,1
20130101,NM,0,100,98.83,94.05,31.88,0.97,1/1/13,1/7/13,1
20121225,NM,0,100,98.83,92.35,23.73,0.97,12/25/12,12/31/12,1
20121218,NM,0,100,98.83,92.35,23.73,0.97,12/18/12,12/24/12,1
20121211,NM,0.07,99.93,98.83,92.35,23.7,0.97,12/11/12,12/17/12,1
20121204,NM,0.07,99.93,98.83,92.35,23.7,0.97,12/4/12,12/10/12,1
20121127,NM,0.07,99.93,98.8,92.35,23.12,0.97,11/27/12,12/3/12,1
20121120,NM,0.07,99.93,98.8,79.05,23.02,0.97,11/20/12,11/26/12,1
20121113,NM,0.07,99.93,98.8,74.51,16.3,0.68,11/13/12,11/19/12,1
20121106,NM,0.07,99.93,98.8,74.87,16.28,0.68,11/6/12,11/12/12,1
20121030,NM,0.07,99.93,98.8,71.03,11.45,0.68,10/30/12,11/5/12,1
20121023,NM,0.07,99.93,98.8,66.52,11.45,0.68,10/23/12,10/29/12,1
20121016,NM,0,100,99.63,66.52,11.45,0.68,10/16/12,10/22/12,1
20121009,NM,0,100,99.84,62.37,12.28,0.68,10/9/12,10/15/12,1
20121002,NM,0,100,99.73,62.37,12.28,0.68,10/2/12,10/8/12,1
20120925,NM,0,100,100,62.56,12.25,0.66,9/25/12,10/1/12,1
20120918,NM,0,100,100,62.56,12.25,0.66,9/18/12,9/24/12,1
20120911,NM,0,100,100,62.4,12.35,0.66,9/11/12,9/17/12,1
20120904,NM,0,100,100,62.16,12.35,0.66,9/4/12,9/10/12,1
20120828,NM,0,100,100,62.16,12.86,0.67,8/28/12,9/3/12,1
20170829,OK,97.84,2.16,0,0,0,0,8/29/17,9/4/17,1
20170822,OK,96.03,3.97,0,0,0,0,8/22/17,8/28/17,1
20170815,OK,86.05,13.95,0,0,0,0,8/15/17,8/21/17,1
20170808,OK,59.23,40.77,13.72,3.47,0,0,8/8/17,8/14/17,1
20170801,OK,51.19,48.81,18.51,3.65,0,0,8/1/17,8/7/17,1
20170725,OK,47.74,52.26,16.15,3.99,0,0,7/25/17,7/31/17,1
20170718,OK,55.59,44.41,12.65,1.19,0,0,7/18/17,7/24/17,1
20170711,OK,63.7,36.3,12.04,0,0,0,7/11/17,7/17/17,1
20170704,OK,56.58,43.42,10.57,0.01,0,0,7/4/17,7/10/17,1
20170627,OK,30.33,69.67,12.25,0,0,0,6/27/17,7/3/17,1
20170620,OK,73.11,26.89,3.18,0,0,0,6/20/17,6/26/17,1
20170613,OK,79.33,20.67,1.26,0,0,0,6/13/17,6/19/17,1
20170606,OK,94.36,5.64,0,0,0,0,6/6/17,6/12/17,1
20170530,OK,97.17,2.83,0,0,0,0,5/30/17,6/5/17,1
20170523,OK,97.17,2.83,0,0,0,0,5/23/17,5/29/17,1
20170516,OK,81.84,18.16,7.18,0,0,0,5/16/17,5/22/17,1
20170509,OK,82.75,17.25,4.26,0,0,0,5/9/17,5/15/17,1
20170502,OK,84.92,15.08,4.26,0,0,0,5/2/17,5/8/17,1
20170425,OK,66.53,33.47,16.81,0,0,0,4/25/17,5/1/17,1
20170418,OK,41.55,58.45,32.32,10.07,0,0,4/18/17,4/24/17,1
20170411,OK,23.65,76.35,50.92,13.65,0,0,4/11/17,4/17/17,1
20170404,OK,19.43,80.57,54.67,14.5,0,0,4/4/17,4/10/17,1
20170328,OK,7.24,92.76,77.8,36.07,2.99,0,3/28/17,4/3/17,1
20170321,OK,7.21,92.79,80.56,46.04,3.17,0,3/21/17,3/27/17,1
20170314,OK,9.91,90.09,74.21,41.16,3.17,0,3/14/17,3/20/17,1
20170307,OK,9.89,90.11,74.33,42.52,3.17,0,3/7/17,3/13/17,1
20170228,OK,12.64,87.36,73.14,28.77,0.18,0,2/28/17,3/6/17,1
20170221,OK,11.49,88.51,67.93,26.61,0.18,0,2/21/17,2/27/17,1
20170214,OK,5.15,94.85,73.84,30.14,3.34,0,2/14/17,2/20/17,1
20170207,OK,4.43,95.57,79.46,31.1,4.03,0,2/7/17,2/13/17,1
20170131,OK,4.44,95.56,79.46,30.95,3.9,0,1/31/17,2/6/17,1
20170124,OK,4.49,95.51,79.9,30.95,3.9,0,1/24/17,1/30/17,1
20170117,OK,4.08,95.92,81.05,31.71,4.17,0,1/17/17,1/23/17,1
20170110,OK,2.81,97.19,87.61,58.35,5.66,0,1/10/17,1/16/17,1
20170103,OK,5.61,94.39,83.21,55.75,5.55,0,1/3/17,1/9/17,1
20161227,OK,5.63,94.37,72.32,45.73,3.14,0,12/27/16,1/2/17,1
20161220,OK,11.94,88.06,72.83,42.47,3.14,0,12/20/16,12/26/16,1
20161213,OK,12.75,87.25,72.27,36.42,3.14,0,12/13/16,12/19/16,1
20161206,OK,13.84,86.16,58.07,17.34,2.68,0,12/6/16,12/12/16,1
20161129,OK,15.59,84.41,56.94,18.48,2.8,0,11/29/16,12/5/16,1
20161122,OK,30.2,69.8,47.61,18.55,3.48,0,11/22/16,11/28/16,1
20161115,OK,38.94,61.06,43.98,14.57,0.65,0,11/15/16,11/21/16,1
20161108,OK,39.58,60.42,37.09,9.79,0,0,11/8/16,11/14/16,1
20161101,OK,42.61,57.39,36.44,7.9,0,0,11/1/16,11/7/16,1
20161025,OK,47.43,52.57,25.04,4.26,0,0,10/25/16,10/31/16,1
20161018,OK,48.58,51.42,18.43,3.21,0,0,10/18/16,10/24/16,1
20161011,OK,61.69,38.31,12.36,2.97,0,0,10/11/16,10/17/16,1
20161004,OK,46.14,53.86,20.15,5.15,0,0,10/4/16,10/10/16,1
20160927,OK,57.82,42.18,19.04,3.05,0,0,9/27/16,10/3/16,1
20160920,OK,55.17,44.83,13.24,2.39,0,0,9/20/16,9/26/16,1
20160913,OK,56.93,43.07,12.17,2.39,0,0,9/13/16,9/19/16,1
20160906,OK,52.02,47.98,14.06,0.3,0,0,9/6/16,9/12/16,1
20160830,OK,52,48,14.06,0.3,0,0,8/30/16,9/5/16,1
20160823,OK,64.06,35.94,9.31,0.3,0,0,8/23/16,8/29/16,1
20160816,OK,63.4,36.6,8.32,0.58,0,0,8/16/16,8/22/16,1
20160809,OK,61.96,38.04,7.78,0.54,0,0,8/9/16,8/15/16,1
20160802,OK,61.98,38.02,8.18,0.56,0,0,8/2/16,8/8/16,1
20160726,OK,61.25,38.75,10,0.53,0,0,7/26/16,8/1/16,1
20160719,OK,65.26,34.74,7.54,0,0,0,7/19/16,7/25/16,1
20160712,OK,64.49,35.51,7.36,0,0,0,7/12/16,7/18/16,1
20160705,OK,80.96,19.04,4.47,0,0,0,7/5/16,7/11/16,1
20160628,OK,77.65,22.35,5.86,0,0,0,6/28/16,7/4/16,1
20160621,OK,83.3,16.7,0,0,0,0,6/21/16,6/27/16,1
20160614,OK,100,0,0,0,0,0,6/14/16,6/20/16,1
20160607,OK,97.18,2.82,0,0,0,0,6/7/16,6/13/16,1
20160531,OK,97.18,2.82,0,0,0,0,5/31/16,6/6/16,1
20160524,OK,97.16,2.84,0,0,0,0,5/24/16,5/30/16,1
20160517,OK,97.16,2.84,1.5,0,0,0,5/17/16,5/23/16,1
20160510,OK,92.85,7.15,1.67,0,0,0,5/10/16,5/16/16,1
